Time,Channel A
(ms),(V)

1.33435367,-0.00799585
1.33467367,-0.00772118
1.33499367,-0.00741600
1.33531367,-0.00701926
1.33563367,-0.00674459
1.33595367,-0.00643941
1.33627367,-0.00616474
1.33659367,-0.00573748
1.33691367,-0.00534074
1.33723367,-0.00506607
1.33755367,-0.00463881
1.33787367,-0.00421155
1.33819367,-0.00378430
1.33851367,-0.00350963
1.33883367,-0.00323496
1.33915367,-0.00280770
1.33947367,-0.00241096
1.33979367,-0.00198370
1.34011367,-0.00170904
1.34043367,-0.00143437
1.34075367,-0.00112919
1.34107367,-0.00073244
1.34139367,-0.00030519
1.34171367,0.00009156
1.34203367,0.00036622
1.34235367,0.00064089
1.34267367,0.00091556
1.34299367,0.00119022
1.34331367,0.00149541
1.34363367,0.00177007
1.34395367,0.00189215
1.34427367,0.00189215
1.34459367,0.00216681
1.34491367,0.00247200
1.34523367,0.00274667
1.34555367,0.00274667
1.34587367,0.00286874
1.34619367,0.00302133
1.34651367,0.00317393
1.34683367,0.00317393
1.34715367,0.00329600
1.34747367,0.00344859
1.34779367,0.00344859
1.34811367,0.00344859
1.34843367,0.00357067
1.34875367,0.00372326
1.34907367,0.00384533
1.34939367,0.00384533
1.34971367,0.00384533
1.35003367,0.00384533
1.35035367,0.00399793
1.35067367,0.00415052
1.35099367,0.00415052
1.35131367,0.00427259
1.35163367,0.00427259
1.35195367,0.00442518
1.35227367,0.00454726
1.35259367,0.00454726
1.35291367,0.00469985
1.35323367,0.00482192
1.35355367,0.00482192
1.35387367,0.00497452
1.35419367,0.00497452
1.35451367,0.00497452
1.35483367,0.00497452
1.35515367,0.00497452
1.35547367,0.00512711
1.35579367,0.00512711
1.35611367,0.00524918
1.35643367,0.00540178
1.35675367,0.00552385
1.35707367,0.00552385
1.35739367,0.00552385
1.35771367,0.00540178
1.35803367,0.00540178
1.35835367,0.00524918
1.35867367,0.00524918
1.35899367,0.00524918
1.35931367,0.00524918
1.35963367,0.00524918
1.35995367,0.00512711
1.36027367,0.00497452
1.36059367,0.00482192
1.36091367,0.00469985
1.36123367,0.00469985
1.36155367,0.00454726
1.36187367,0.00442518
1.36219367,0.00427259
1.36251367,0.00415052
1.36283367,0.00399793
1.36315367,0.00384533
1.36347367,0.00372326
1.36379367,0.00357067
1.36411367,0.00344859
1.36443367,0.00344859
1.36475367,0.00344859
1.36507367,0.00329600
1.36539367,0.00317393
1.36571367,0.00302133
1.36603367,0.00302133
1.36635367,0.00302133
1.36667367,0.00286874
1.36699367,0.00259407
1.36731367,0.00247200
1.36763367,0.00216681
1.36795367,0.00204474
1.36827367,0.00189215
1.36859367,0.00177007
1.36891367,0.00149541
1.36923367,0.00119022
1.36955367,0.00091556
1.36987367,0.00064089
1.37019367,0.00051881
1.37051367,0.00021363
1.37083367,-0.00015259
1.37115367,-0.00057985
1.37147367,-0.00085452
1.37179367,-0.00128178
1.37211367,-0.00155644
1.37243367,-0.00198370
1.37275367,-0.00241096
1.37307367,-0.00268563
1.37339367,-0.00308237
1.37371367,-0.00350963
1.37403367,-0.00378430
1.37435367,-0.00421155
1.37467367,-0.00448622
1.37499367,-0.00476089
1.37531367,-0.00506607
1.37563367,-0.00534074
1.37595367,-0.00573748
1.37627367,-0.00616474
1.37659367,-0.00659200
1.37691367,-0.00701926
1.37723367,-0.00741600
1.37755367,-0.00784326
1.37787367,-0.00827052
1.37819367,-0.00854518
1.37851367,-0.00909452
1.37883367,-0.00952178
1.37915367,-0.01007111
1.37947367,-0.01037629
1.37979367,-0.01077303
1.38011367,-0.01135289
1.38043367,-0.01174963
1.38075367,-0.01217689
1.38107367,-0.01260414
1.38139367,-0.01300089
1.38171367,-0.01342814
1.38203367,-0.01385540
1.38235367,-0.01428266
1.38267367,-0.01467940
1.38299367,-0.01510666
1.38331367,-0.01553392
1.38363367,-0.01593066
1.38395367,-0.01635792
1.38427367,-0.01678518
1.38459367,-0.01721244
1.38491367,-0.01776177
1.38523367,-0.01831111
1.38555367,-0.01873836
1.38587367,-0.01928770
1.38619367,-0.01983703
1.38651367,-0.02041688
1.38683367,-0.02096622
1.38715367,-0.02151555
1.38747367,-0.02194281
1.38779367,-0.02237007
1.38811367,-0.02279733
1.38843367,-0.02334666
1.38875367,-0.02377392
1.38907367,-0.02417066
1.38939367,-0.02459792
1.38971367,-0.02502518
1.39003367,-0.02542192
1.39035367,-0.02572710
1.39067367,-0.02612384
1.39099367,-0.02639851
1.39131367,-0.02670370
1.39163367,-0.02697836
1.39195367,-0.02725303
1.39227367,-0.02752770
1.39259367,-0.02780236
1.39291367,-0.02807703
1.39323367,-0.02835170
1.39355367,-0.02865688
1.39387367,-0.02893155
1.39419367,-0.02920621
1.39451367,-0.02948088
1.39483367,-0.02975555
1.39515367,-0.03003021
1.39547367,-0.03045747
1.39579367,-0.03073214
1.39611367,-0.03100681
1.39643367,-0.03143407
1.39675367,-0.03170873
1.39707367,-0.03213599
1.39739367,-0.03256325
1.39771367,-0.03295999
1.39803367,-0.03338725
1.39835367,-0.03381451
1.39867367,-0.03421125
1.39899367,-0.03451644
1.39931367,-0.03479110
1.39963367,-0.03506577
1.39995367,-0.03534044
1.40027367,-0.03561510
1.40059367,-0.03588977
1.40091367,-0.03631703
1.40123367,-0.03659169
1.40155367,-0.03674429
1.40187367,-0.03701895
1.40219367,-0.03729362
1.40251367,-0.03756829
1.40283367,-0.03784295
1.40315367,-0.03814814
1.40347367,-0.03842280
1.40379367,-0.03881954
1.40411367,-0.03912473
1.40443367,-0.03952147
1.40475367,-0.03982665
1.40507367,-0.04022340
1.40539367,-0.04049806
1.40571367,-0.04065065
1.40603367,-0.04092532
1.40635367,-0.04119999
1.40667367,-0.04135258
1.40699367,-0.04147466
1.40731367,-0.04177984
1.40763367,-0.04205451
1.40795367,-0.04217658
1.40827367,-0.04232917
1.40859367,-0.04248177
1.40891367,-0.04260384
1.40923367,-0.04275643
1.40955367,-0.04287850
1.40987367,-0.04303110
1.41019367,-0.04315317
1.41051367,-0.04315317
1.41083367,-0.04315317
1.41115367,-0.04330577
1.41147367,-0.04330577
1.41179367,-0.04345836
1.41211367,-0.04345836
1.41243367,-0.04358043
1.41275367,-0.04358043
1.41307367,-0.04373302
1.41339367,-0.04373302
1.41371367,-0.04373302
1.41403367,-0.04373302
1.41435367,-0.04373302
1.41467367,-0.04373302
1.41499367,-0.04373302
1.41531367,-0.04373302
1.41563367,-0.04373302
1.41595367,-0.04358043
1.41627367,-0.04358043
1.41659367,-0.04358043
1.41691367,-0.04345836
1.41723367,-0.04345836
1.41755367,-0.04330577
1.41787367,-0.04315317
1.41819367,-0.04303110
1.41851367,-0.04287850
1.41883367,-0.04275643
1.41915367,-0.04260384
1.41947367,-0.04248177
1.41979367,-0.04232917
1.42011367,-0.04217658
1.42043367,-0.04217658
1.42075367,-0.04205451
1.42107367,-0.04190191
1.42139367,-0.04162725
1.42171367,-0.04147466
1.42203367,-0.04147466
1.42235367,-0.04135258
1.42267367,-0.04119999
1.42299367,-0.04092532
1.42331367,-0.04080325
1.42363367,-0.04065065
1.42395367,-0.04049806
1.42427367,-0.04022340
1.42459367,-0.04010132
1.42491367,-0.03967406
1.42523367,-0.03939940
1.42555367,-0.03912473
1.42587367,-0.03869747
1.42619367,-0.03842280
1.42651367,-0.03814814
1.42683367,-0.03772088
1.42715367,-0.03744621
1.42747367,-0.03717155
1.42779367,-0.03674429
1.42811367,-0.03631703
1.42843367,-0.03604236
1.42875367,-0.03576769
1.42907367,-0.03549303
1.42939367,-0.03518784
1.42971367,-0.03491317
1.43003367,-0.03463851
1.43035367,-0.03436384
1.43067367,-0.03408917
1.43099367,-0.03393658
1.43131367,-0.03381451
1.43163367,-0.03338725
1.43195367,-0.03323466
1.43227367,-0.03295999
1.43259367,-0.03283792
1.43291367,-0.03241066
1.43323367,-0.03225806
1.43355367,-0.03186132
1.43387367,-0.03155614
1.43419367,-0.03143407
1.43451367,-0.03115940
1.43483367,-0.03088473
1.43515367,-0.03057955
1.43547367,-0.03030488
1.43579367,-0.03003021
1.43611367,-0.02975555
1.43643367,-0.02948088
1.43675367,-0.02920621
1.43707367,-0.02893155
1.43739367,-0.02865688
1.43771367,-0.02835170
1.43803367,-0.02807703
1.43835367,-0.02780236
1.43867367,-0.02752770
1.43899367,-0.02725303
1.43931367,-0.02682577
1.43963367,-0.02655110
1.43995367,-0.02627644
1.44027367,-0.02600177
1.44059367,-0.02572710
1.44091367,-0.02529985
1.44123367,-0.02487259
1.44155367,-0.02444533
1.44187367,-0.02404859
1.44219367,-0.02362133
1.44251367,-0.02319407
1.44283367,-0.02276681
1.44315367,-0.02237007
1.44347367,-0.02194281
1.44379367,-0.02151555
1.44411367,-0.02096622
1.44443367,-0.02041688
1.44475367,-0.01983703
1.44507367,-0.01928770
1.44539367,-0.01886044
1.44571367,-0.01846370
1.44603367,-0.01788385
1.44635367,-0.01748711
1.44667367,-0.01705985
1.44699367,-0.01663259
1.44731367,-0.01623585
1.44763367,-0.01580859
1.44795367,-0.01538133
1.44827367,-0.01495407
1.44859367,-0.01455733
1.44891367,-0.01413007
1.44923367,-0.01370281
1.44955367,-0.01330607
1.44987367,-0.01287881
1.45019367,-0.01245155
1.45051367,-0.01190222
1.45083367,-0.01147496
1.45115367,-0.01104770
1.45147367,-0.01049837
1.45179367,-0.00994903
1.45211367,-0.00952178
1.45243367,-0.00897244
1.45275367,-0.00839259
1.45307367,-0.00784326
1.45339367,-0.00741600
1.45371367,-0.00686667
1.45403367,-0.00643941
1.45435367,-0.00604267
1.45467367,-0.00546281
1.45499367,-0.00506607
1.45531367,-0.00463881
1.45563367,-0.00421155
1.45595367,-0.00378430
1.45627367,-0.00338756
1.45659367,-0.00296030
1.45691367,-0.00253304
1.45723367,-0.00210578
1.45755367,-0.00170904
1.45787367,-0.00128178
1.45819367,-0.00085452
1.45851367,-0.00045778
1.45883367,0.00009156
1.45915367,0.00051881
1.45947367,0.00091556
1.45979367,0.00134281
1.46011367,0.00177007
1.46043367,0.00216681
1.46075367,0.00259407
1.46107367,0.00317393
1.46139367,0.00357067
1.46171367,0.00399793
1.46203367,0.00442518
1.46235367,0.00469985
1.46267367,0.00512711
1.46299367,0.00552385
1.46331367,0.00595111
1.46363367,0.00637837
1.46395367,0.00665304
1.46427367,0.00708029
1.46459367,0.00735496
1.46491367,0.00762963
1.46523367,0.00790429
1.46555367,0.00817896
1.46587367,0.00848415
1.46619367,0.00875881
1.46651367,0.00903348
1.46683367,0.00930815
1.46715367,0.00958281
1.46747367,0.00985748
1.46779367,0.01013215
1.46811367,0.01043733
1.46843367,0.01071200
1.46875367,0.01098666
1.46907367,0.01126133
1.46939367,0.01153600
1.46971367,0.01181066
1.47003367,0.01211585
1.47035367,0.01251259
1.47067367,0.01293985
1.47099367,0.01309244
1.47131367,0.01348918
1.47163367,0.01376385
1.47195367,0.01406903
1.47227367,0.01434370
1.47259367,0.01461837
1.47291367,0.01489303
1.47323367,0.01516770
1.47355367,0.01559496
1.47387367,0.01586962
1.47419367,0.01629688
1.47451367,0.01657155
1.47483367,0.01684622
1.47515367,0.01727348
1.47547367,0.01770074
1.47579367,0.01797540
1.47611367,0.01840266
1.47643367,0.01867733
1.47675367,0.01907407
1.47707367,0.01950133
1.47739367,0.01992859
1.47771367,0.02035585
1.47803367,0.02075259
1.47835367,0.02117985
1.47867367,0.02160710
1.47899367,0.02203436
1.47931367,0.02230903
1.47963367,0.02270577
1.47995367,0.02313303
1.48027367,0.02340770
1.48059367,0.02383496
1.48091367,0.02426222
1.48123367,0.02468948
1.48155367,0.02496414
1.48187367,0.02523881
1.48219367,0.02551347
1.48251367,0.02578814
1.48283367,0.02621540
1.48315367,0.02664266
1.48347367,0.02703940
1.48379367,0.02734458
1.48411367,0.02774133
1.48443367,0.02816859
1.48475367,0.02859584
1.48507367,0.02899258
1.48539367,0.02941984
1.48571367,0.02984710
1.48603367,0.03027436
1.48635367,0.03067110
