Time,Channel A
(ms),(mV)

0.54004700,-15.21348000
0.54132700,-16.26637000
0.54260700,-18.43318000
0.54388700,-24.87259000
0.54516700,-31.29673000
0.54644700,-37.87347000
0.54772700,-44.38917000
0.54900700,-50.88961000
0.55028700,-57.46635000
0.55156700,-64.04308000
0.55284700,-70.68087000
0.55412700,-77.39494000
0.55540700,-84.04797000
0.55668700,-90.76205000
0.55796700,-97.53716000
0.55924700,-104.25120000
0.56052700,-110.98060000
0.56180700,-117.69460000
0.56308700,-124.40870000
0.56436700,-131.26010000
0.56564700,-138.05050000
0.56692700,-144.90190000
0.56820700,-151.61600000
0.56948700,-158.33000000
0.57076700,-164.96780000
0.57204700,-171.62080000
0.57332700,-178.19760000
0.57460700,-184.69800000
0.57588700,-191.19850000
0.57716700,-197.71420000
0.57844700,-204.21460000
0.57972700,-210.71500000
0.58100700,-217.15440000
0.58228700,-223.51750000
0.58356700,-229.95700000
0.58484700,-236.32010000
0.58612700,-242.62210000
0.58740700,-248.84790000
0.58868700,-254.29550000
0.58996700,-259.75830000
0.59124700,-266.33500000
0.59252700,-273.04910000
0.59380700,-279.76320000
0.59508700,-286.53830000
0.59636700,-293.40490000
0.59764700,-300.25630000
0.59892700,-307.10770000
0.60020700,-313.95910000
0.60148700,-320.88690000
0.60276700,-327.87560000
0.60404700,-334.87960000
0.60532700,-341.94460000
0.60660700,-349.00960000
0.60788700,-356.13570000
0.60916700,-363.32280000
0.61044700,-370.43360000
0.61172700,-377.54450000
0.61300700,-384.65530000
0.61428700,-391.84240000
0.61556700,-399.01430000
0.61684700,-406.20130000
0.61812700,-413.31210000
0.61940700,-420.49930000
0.62068700,-427.61010000
0.62196700,-434.78190000
0.62324700,-441.69440000
0.62452700,-447.40130000
0.62580700,-448.85100000
0.62708700,-450.28530000
0.62836700,-451.65860000
0.62964700,-453.04720000
0.63092700,-454.42060000
0.63220700,-455.79390000
0.63348700,-457.09090000
0.63476700,-458.32690000
0.63604700,-459.56300000
0.63732700,-460.79900000
0.63860700,-461.97390000
0.63988700,-463.13360000
0.64116700,-464.30860000
0.64244700,-465.46830000
0.64372700,-466.62800000
0.64500700,-467.80290000
0.64628700,-468.88640000
0.64756700,-469.98500000
0.64884700,-471.08370000
0.65012700,-472.25870000
0.65140700,-473.41840000
0.65268700,-474.65440000
0.65396700,-475.89040000
0.65524700,-477.18740000
0.65652700,-478.57600000
0.65780700,-479.94930000
0.65908700,-481.32260000
0.66036700,-482.69600000
0.66164700,-484.14560000
0.66292700,-485.58000000
0.66420700,-487.10590000
0.66548700,-488.61650000
0.66676700,-490.20350000
0.66804700,-491.79050000
0.66932700,-493.43850000
0.67060700,-495.10170000
0.67188700,-496.74980000
0.67316700,-497.28380000
0.67444700,-497.68060000
0.67572700,-498.07730000
0.67700700,-498.41300000
0.67828700,-498.67240000
0.67956700,-498.91660000
0.68084700,-499.17600000
0.68212700,-499.43540000
0.68340700,-499.61850000
0.68468700,-499.74060000
0.68596700,-499.84740000
0.68724700,-499.89320000
0.68852700,-499.93890000
0.68980700,-Infinity
0.69108700,-Infinity
0.69236700,-Infinity
0.69364700,-Infinity
0.69492700,-Infinity
0.69620700,-Infinity
0.69748700,-Infinity
0.69876700,-499.93890000
0.70004700,-499.83210000
0.70132700,-499.71010000
0.70260700,-499.45060000
0.70388700,-499.20650000
0.70516700,-498.94710000
0.70644700,-498.61140000
0.70772700,-498.29090000
0.70900700,-497.89420000
0.71028700,-497.43640000
0.71156700,-496.88710000
0.71284700,-496.35300000
0.71412700,-495.75790000
0.71540700,-495.14750000
0.71668700,-494.47610000
0.71796700,-493.78950000
0.71924700,-493.04170000
0.72052700,-492.23300000
0.72180700,-491.40900000
0.72308700,-490.60030000
0.72436700,-489.71520000
0.72564700,-488.75390000
0.72692700,-487.80780000
0.72820700,-486.84650000
0.72948700,-485.74780000
0.73076700,-484.64910000
0.73204700,-483.56570000
0.73332700,-482.46710000
0.73460700,-481.29210000
0.73588700,-480.05620000
0.73716700,-478.82010000
0.73844700,-477.58410000
0.73972700,-476.28710000
0.74100700,-474.91380000
0.74228700,-473.54040000
0.74356700,-472.15180000
0.74484700,-470.77850000
